LeadID,RepID,LeadSource,Industry,CompanySize,DateCreated,IsConverted
12093,7,Webinar,Finance,Mid-Market,2025-02-01,0
12094,4,Cold Call,Tech,Enterprise,2025-09-11,0
12095,17,Organic Search,Finance,Mid-Market,2025-02-07,0
12096,5,Paid Social,Manufacturing,SMB,2025-10-08,0
12097,12,Organic Search,Healthcare,SMB,2025-07-16,0
12098,9,Cold Call,Finance,SMB,2025-08-12,0
12099,20,Webinar,Manufacturing,Mid-Market,2025-08-13,0
12100,13,Organic Search,Tech,Enterprise,2025-07-08,0
12101,18,Organic Search,Tech,SMB,2025-06-10,1
12102,20,Organic Search,Manufacturing,SMB,2025-05-29,1
12103,9,Referral,Tech,SMB,2025-07-31,0
12104,4,Webinar,Manufacturing,Mid-Market,2025-02-11,0
12105,8,Webinar,Tech,Mid-Market,2025-12-28,0
12106,1,Cold Call,Retail,SMB,2025-10-24,0
12107,17,Organic Search,Retail,SMB,2025-02-02,0
12108,9,Webinar,Finance,Enterprise,2025-09-19,1
12109,20,Organic Search,Tech,Mid-Market,2025-09-19,0
12110,13,Paid Social,Retail,Enterprise,2025-04-01,0
12111,2,Paid Social,Manufacturing,Mid-Market,2025-08-29,0
12112,13,Paid Social,Tech,Enterprise,2025-09-22,0
12113,9,Paid Social,Healthcare,Mid-Market,2025-03-24,0
12114,20,Webinar,Manufacturing,Mid-Market,2025-01-26,0
12115,6,Organic Search,Retail,SMB,2025-04-24,0
12116,1,Webinar,Retail,Mid-Market,2025-06-24,0
12117,5,Webinar,Retail,Mid-Market,2025-10-03,0
12118,3,Paid Social,Finance,SMB,2025-10-14,0
12119,4,Organic Search,Finance,Enterprise,2025-07-19,0
12120,1,Cold Call,Healthcare,SMB,2025-08-03,0
12121,14,Webinar,Healthcare,SMB,2025-08-08,0
12122,9,Organic Search,Manufacturing,SMB,2025-10-23,0
12123,4,Webinar,Healthcare,Mid-Market,2025-05-01,0
12124,18,Referral,Manufacturing,Mid-Market,2025-04-13,1
12125,14,Webinar,Tech,Mid-Market,2025-07-26,0
12126,4,Webinar,Finance,SMB,2025-01-17,0
12127,10,Organic Search,Retail,Enterprise,2025-12-30,0
12128,3,Paid Social,Manufacturing,SMB,2025-03-09,0
12129,7,Organic Search,Healthcare,SMB,2025-08-30,0
12130,10,Organic Search,Tech,Enterprise,2025-07-31,1
12131,13,Referral,Healthcare,SMB,2025-09-23,1
12132,4,Webinar,Retail,Mid-Market,2025-03-11,0
12133,18,Webinar,Tech,Enterprise,2025-11-16,0
12134,11,Organic Search,Healthcare,SMB,2025-12-29,0
12135,4,Organic Search,Manufacturing,SMB,2025-07-13,1
12136,14,Cold Call,Healthcare,Enterprise,2025-09-22,0
12137,18,Organic Search,Finance,Enterprise,2025-04-03,0
12138,8,Organic Search,Finance,SMB,2025-02-08,0
12139,10,Webinar,Tech,SMB,2025-04-08,0
12140,5,Webinar,Finance,Enterprise,2025-03-06,0
12141,7,Webinar,Healthcare,Mid-Market,2025-05-08,0
12142,12,Paid Social,Retail,Mid-Market,2025-01-31,0
12143,3,Cold Call,Finance,SMB,2025-09-01,0
12144,4,Webinar,Manufacturing,Mid-Market,2025-11-29,0
12145,10,Organic Search,Healthcare,Enterprise,2025-03-04,0
12146,4,Webinar,Finance,Mid-Market,2025-05-10,0
12147,15,Organic Search,Tech,SMB,2025-08-02,1
12148,10,Webinar,Retail,Mid-Market,2025-08-05,0
12149,16,Webinar,Retail,SMB,2025-06-23,0
12150,15,Paid Social,Retail,Mid-Market,2025-12-16,0
12151,19,Referral,Retail,Enterprise,2025-09-17,0
12152,20,Organic Search,Manufacturing,Enterprise,2025-07-05,0
12153,19,Cold Call,Finance,SMB,2025-07-10,1
12154,18,Referral,Retail,SMB,2025-12-13,0
12155,12,Referral,Manufacturing,SMB,2025-07-07,0
12156,16,Webinar,Manufacturing,SMB,2025-04-17,0
12157,1,Organic Search,Retail,SMB,2025-08-26,0
12158,16,Paid Social,Retail,SMB,2025-10-23,0
12159,2,Webinar,Manufacturing,Mid-Market,2025-05-22,0
12160,15,Cold Call,Manufacturing,SMB,2025-10-07,0
12161,7,Webinar,Tech,Enterprise,2025-06-16,0
12162,1,Paid Social,Manufacturing,SMB,2025-12-22,0
12163,5,Webinar,Tech,Enterprise,2025-04-29,0
12164,10,Webinar,Healthcare,SMB,2025-10-07,1
12165,4,Webinar,Healthcare,Mid-Market,2025-01-03,0
12166,14,Webinar,Tech,Mid-Market,2025-04-11,0
12167,13,Organic Search,Healthcare,SMB,2025-07-27,0
12168,1,Paid Social,Manufacturing,Mid-Market,2025-03-30,0
12169,16,Organic Search,Manufacturing,SMB,2025-07-18,0
12170,9,Organic Search,Retail,SMB,2025-07-07,0
12171,16,Paid Social,Finance,Mid-Market,2025-03-31,0
12172,19,Webinar,Retail,SMB,2025-04-01,0
12173,15,Cold Call,Retail,Mid-Market,2025-04-09,0
12174,14,Webinar,Finance,SMB,2025-06-02,0
12175,20,Webinar,Tech,Mid-Market,2025-02-22,0
12176,10,Organic Search,Manufacturing,SMB,2025-05-02,0
12177,12,Organic Search,Finance,Mid-Market,2025-03-31,0
12178,1,Organic Search,Manufacturing,SMB,2025-08-08,0
12179,17,Cold Call,Tech,SMB,2025-05-25,0
12180,9,Organic Search,Healthcare,SMB,2025-10-22,0
12181,19,Webinar,Retail,SMB,2025-06-01,0
12182,18,Organic Search,Retail,SMB,2025-12-15,0
12183,7,Organic Search,Manufacturing,Enterprise,2025-12-25,0
12184,9,Paid Social,Finance,Enterprise,2025-07-22,0
12185,12,Cold Call,Healthcare,SMB,2025-05-25,0
12186,7,Webinar,Manufacturing,Mid-Market,2025-12-21,0
12187,14,Webinar,Retail,SMB,2025-01-10,0
12188,15,Webinar,Manufacturing,SMB,2025-02-08,0
12189,15,Organic Search,Manufacturing,Mid-Market,2025-09-02,0
12190,6,Cold Call,Retail,Enterprise,2025-01-18,1
12191,14,Paid Social,Healthcare,SMB,2025-06-10,0
12192,2,Organic Search,Manufacturing,SMB,2025-03-15,0
12193,8,Cold Call,Finance,Enterprise,2025-10-28,0
12194,13,Paid Social,Finance,SMB,2025-02-07,0
12195,6,Paid Social,Tech,SMB,2025-03-03,1
12196,5,Organic Search,Tech,Enterprise,2025-04-11,1
12197,5,Webinar,Tech,SMB,2025-09-01,0
12198,1,Referral,Finance,SMB,2025-12-03,0
12199,9,Organic Search,Healthcare,SMB,2025-03-12,0
12200,6,Webinar,Manufacturing,Mid-Market,2025-06-01,1
12201,20,Webinar,Finance,SMB,2025-04-21,0
12202,7,Webinar,Tech,SMB,2025-03-01,0
12203,9,Referral,Tech,Mid-Market,2025-11-25,0
12204,5,Paid Social,Manufacturing,SMB,2025-01-07,0
12205,14,Paid Social,Tech,Mid-Market,2025-09-05,0
12206,5,Paid Social,Retail,SMB,2025-12-05,0
12207,8,Webinar,Healthcare,Enterprise,2025-04-30,0
12208,7,Webinar,Retail,Mid-Market,2025-01-12,0
12209,13,Organic Search,Finance,SMB,2025-09-22,0
12210,13,Cold Call,Manufacturing,SMB,2025-10-20,0
12211,8,Cold Call,Healthcare,Mid-Market,2025-12-08,0
12212,11,Webinar,Healthcare,SMB,2025-10-02,0
12213,18,Organic Search,Retail,SMB,2025-05-31,0
12214,19,Referral,Tech,SMB,2025-11-17,1
12215,6,Paid Social,Finance,SMB,2025-06-23,0
12216,2,Organic Search,Tech,SMB,2025-11-06,1
12217,13,Referral,Healthcare,Mid-Market,2025-05-10,0
12218,11,Paid Social,Tech,Mid-Market,2025-01-22,0
12219,1,Referral,Finance,SMB,2025-05-21,0
12220,2,Organic Search,Healthcare,SMB,2025-01-13,0
12221,17,Webinar,Tech,SMB,2025-05-04,0
12222,8,Webinar,Manufacturing,Enterprise,2025-03-25,0
12223,2,Organic Search,Tech,SMB,2025-09-30,1
12224,6,Referral,Manufacturing,SMB,2025-08-25,0
12225,5,Organic Search,Retail,Mid-Market,2025-10-14,0
12226,16,Referral,Finance,Mid-Market,2025-10-19,0
12227,8,Organic Search,Manufacturing,SMB,2025-03-09,0
12228,19,Paid Social,Finance,SMB,2025-09-20,0
12229,16,Webinar,Retail,Mid-Market,2025-11-11,1
12230,13,Organic Search,Tech,Mid-Market,2025-09-01,0
12231,20,Cold Call,Tech,SMB,2025-10-09,0
12232,7,Organic Search,Manufacturing,SMB,2025-11-22,1
12233,16,Referral,Retail,SMB,2025-08-01,1
12234,16,Organic Search,Tech,SMB,2025-06-11,0
12235,12,Paid Social,Healthcare,Enterprise,2025-03-31,0
12236,14,Paid Social,Retail,Mid-Market,2025-10-29,0
12237,18,Organic Search,Healthcare,SMB,2025-11-08,0
12238,18,Webinar,Healthcare,Enterprise,2025-09-28,0
12239,16,Webinar,Retail,SMB,2025-08-27,0
12240,20,Webinar,Tech,Mid-Market,2025-02-10,0
12241,16,Organic Search,Retail,SMB,2025-06-24,0
12242,13,Organic Search,Tech,Enterprise,2025-08-08,0
12243,9,Cold Call,Finance,SMB,2025-04-17,0
12244,9,Webinar,Healthcare,Mid-Market,2025-12-07,1
12245,13,Cold Call,Manufacturing,Mid-Market,2025-08-16,0
12246,4,Paid Social,Retail,SMB,2025-10-19,0
12247,9,Webinar,Manufacturing,Mid-Market,2025-07-13,0
12248,15,Organic Search,Finance,Mid-Market,2025-10-13,0
12249,14,Webinar,Finance,SMB,2025-02-27,0
12250,19,Webinar,Healthcare,Enterprise,2025-05-04,0
12251,12,Webinar,Manufacturing,SMB,2025-01-19,0
12252,6,Organic Search,Finance,Enterprise,2025-07-16,0
12253,3,Cold Call,Healthcare,Enterprise,2025-09-22,0
12254,20,Cold Call,Retail,SMB,2025-07-09,0
12255,16,Organic Search,Retail,SMB,2025-03-20,0
12256,20,Cold Call,Manufacturing,Enterprise,2025-03-13,0
12257,17,Cold Call,Healthcare,Mid-Market,2025-10-28,0
12258,16,Paid Social,Healthcare,SMB,2025-05-30,0
12259,6,Paid Social,Healthcare,SMB,2025-08-10,0
12260,8,Organic Search,Tech,SMB,2025-02-18,0
12261,19,Webinar,Finance,Mid-Market,2025-02-05,1
12262,2,Webinar,Healthcare,SMB,2025-05-10,0
12263,14,Webinar,Tech,Mid-Market,2025-12-19,0
12264,12,Organic Search,Tech,Mid-Market,2025-01-31,0
12265,17,Cold Call,Retail,SMB,2025-06-16,0
12266,15,Organic Search,Finance,SMB,2025-10-09,0
12267,18,Referral,Retail,Mid-Market,2025-06-05,1
12268,16,Cold Call,Finance,SMB,2025-06-09,0
12269,13,Webinar,Retail,Mid-Market,2025-09-24,0
12270,17,Organic Search,Tech,Mid-Market,2025-01-14,0
12271,8,Organic Search,Healthcare,SMB,2025-05-15,1
12272,1,Webinar,Healthcare,Mid-Market,2025-01-26,1
12273,3,Webinar,Finance,Mid-Market,2025-05-17,0
12274,16,Paid Social,Healthcare,SMB,2025-03-28,0
12275,2,Organic Search,Retail,SMB,2025-05-05,0
12276,15,Paid Social,Retail,SMB,2025-05-03,0
12277,1,Cold Call,Manufacturing,SMB,2025-04-28,0
12278,9,Webinar,Manufacturing,Mid-Market,2025-04-16,0
12279,16,Referral,Healthcare,Mid-Market,2025-06-03,0
12280,4,Organic Search,Finance,Mid-Market,2025-09-29,0
12281,12,Referral,Tech,SMB,2025-06-27,1
12282,1,Organic Search,Retail,Mid-Market,2025-04-02,1
12283,1,Organic Search,Manufacturing,SMB,2025-08-08,0
12284,7,Paid Social,Finance,Mid-Market,2025-07-07,0
12285,18,Organic Search,Tech,Enterprise,2025-02-10,0
12286,15,Webinar,Tech,SMB,2025-03-12,1
12287,13,Paid Social,Finance,Enterprise,2025-11-17,0
12288,16,Cold Call,Tech,SMB,2025-05-10,1
12289,7,Cold Call,Manufacturing,Mid-Market,2025-01-19,0
12290,16,Webinar,Healthcare,Mid-Market,2025-04-22,0
12291,13,Webinar,Retail,Mid-Market,2025-03-11,0
12292,14,Webinar,Manufacturing,SMB,2025-03-11,0
12293,17,Paid Social,Manufacturing,SMB,2025-08-21,0
12294,12,Organic Search,Retail,Enterprise,2025-04-15,0
12295,20,Cold Call,Healthcare,SMB,2025-11-26,0
12296,13,Paid Social,Healthcare,Enterprise,2025-06-19,0
12297,20,Organic Search,Tech,SMB,2025-04-15,0
12298,15,Organic Search,Tech,Enterprise,2025-10-27,0
12299,4,Paid Social,Tech,Enterprise,2025-09-16,0
12300,2,Referral,Manufacturing,SMB,2025-03-24,0
12301,18,Cold Call,Tech,Enterprise,2025-12-30,0
12302,2,Webinar,Healthcare,Mid-Market,2025-05-29,0
12303,15,Paid Social,Finance,SMB,2025-09-12,0
12304,19,Paid Social,Manufacturing,Enterprise,2025-01-12,0
12305,15,Cold Call,Manufacturing,SMB,2025-10-06,0
12306,20,Webinar,Finance,SMB,2025-06-06,0
12307,10,Organic Search,Manufacturing,Mid-Market,2025-11-09,0
12308,20,Cold Call,Finance,SMB,2025-03-15,0
12309,11,Paid Social,Manufacturing,Enterprise,2025-07-08,0
12310,10,Organic Search,Finance,SMB,2025-03-25,0
12311,5,Paid Social,Finance,SMB,2025-12-20,0
12312,9,Cold Call,Healthcare,Mid-Market,2025-11-04,0
12313,20,Cold Call,Finance,Enterprise,2025-04-07,0
12314,19,Organic Search,Finance,Mid-Market,2025-06-11,0
12315,13,Cold Call,Retail,Enterprise,2025-06-18,0
12316,18,Organic Search,Manufacturing,SMB,2025-04-30,1
12317,17,Paid Social,Manufacturing,Enterprise,2025-11-18,0
12318,6,Paid Social,Tech,SMB,2025-08-07,0
12319,10,Webinar,Finance,Enterprise,2025-02-12,0
12320,2,Organic Search,Finance,SMB,2025-11-10,1
12321,6,Paid Social,Manufacturing,Enterprise,2025-03-07,0
12322,13,Paid Social,Tech,SMB,2025-08-30,1
12323,18,Cold Call,Healthcare,SMB,2025-08-02,0
12324,7,Webinar,Finance,SMB,2025-10-05,0
12325,2,Referral,Retail,SMB,2025-12-11,1
12326,14,Webinar,Manufacturing,SMB,2025-12-17,0
12327,5,Organic Search,Tech,Enterprise,2025-08-29,0
12328,18,Webinar,Finance,Enterprise,2025-04-30,0
12329,11,Paid Social,Tech,SMB,2025-08-08,0
12330,10,Organic Search,Retail,SMB,2025-03-06,0
12331,11,Referral,Tech,SMB,2025-09-03,0
12332,2,Cold Call,Manufacturing,SMB,2025-03-23,0
12333,15,Organic Search,Healthcare,Mid-Market,2025-01-30,0
12334,7,Webinar,Healthcare,Enterprise,2025-05-09,0
12335,9,Cold Call,Healthcare,Enterprise,2025-07-12,0
12336,5,Paid Social,Tech,Mid-Market,2025-07-29,0
12337,7,Paid Social,Finance,Mid-Market,2025-05-17,0
12338,20,Organic Search,Finance,SMB,2025-12-29,0
12339,2,Webinar,Finance,SMB,2025-05-03,0
12340,3,Referral,Retail,Enterprise,2025-08-25,0
12341,2,Cold Call,Finance,Mid-Market,2025-08-20,1
12342,19,Cold Call,Manufacturing,Enterprise,2025-01-19,0
12343,4,Webinar,Tech,Enterprise,2025-11-18,0
12344,20,Cold Call,Manufacturing,Enterprise,2025-03-13,0
12345,7,Organic Search,Healthcare,Mid-Market,2025-12-15,0
12346,7,Referral,Manufacturing,Mid-Market,2025-12-31,1
12347,17,Cold Call,Manufacturing,Enterprise,2025-05-19,0
12348,19,Webinar,Manufacturing,Enterprise,2025-12-08,1
12349,16,Referral,Retail,SMB,2025-12-20,0
12350,3,Paid Social,Tech,SMB,2025-01-11,0
12351,15,Organic Search,Finance,SMB,2025-08-10,0
12352,14,Paid Social,Manufacturing,Mid-Market,2025-05-24,0
12353,15,Referral,Healthcare,Enterprise,2025-04-04,0
12354,14,Organic Search,Tech,Mid-Market,2025-08-08,0
12355,7,Cold Call,Tech,Mid-Market,2025-10-12,0
12356,3,Webinar,Manufacturing,Enterprise,2025-02-26,0
12357,17,Organic Search,Tech,SMB,2025-07-16,0
12358,10,Referral,Tech,SMB,2025-06-27,0
12359,15,Organic Search,Tech,Mid-Market,2025-08-21,0
12360,6,Organic Search,Tech,Mid-Market,2025-11-30,0
12361,17,Organic Search,Healthcare,Mid-Market,2025-11-21,1
12362,17,Cold Call,Healthcare,SMB,2025-08-28,0
12363,14,Webinar,Healthcare,SMB,2025-09-19,0
12364,18,Webinar,Finance,SMB,2025-01-16,0
12365,5,Organic Search,Healthcare,SMB,2025-01-10,0
12366,8,Organic Search,Finance,SMB,2025-01-19,0
12367,7,Cold Call,Manufacturing,Enterprise,2025-08-02,1
12368,4,Organic Search,Tech,SMB,2025-11-06,1
12369,18,Webinar,Healthcare,SMB,2025-05-09,0
12370,5,Organic Search,Manufacturing,SMB,2025-08-13,0
12371,16,Organic Search,Tech,SMB,2025-06-25,0
12372,14,Paid Social,Manufacturing,SMB,2025-02-05,0
12373,19,Webinar,Retail,SMB,2025-12-05,0
12374,14,Organic Search,Tech,Enterprise,2025-11-08,0
12375,9,Organic Search,Tech,Mid-Market,2025-09-26,0
12376,6,Cold Call,Finance,Mid-Market,2025-05-27,0
12377,17,Paid Social,Tech,Mid-Market,2025-05-15,0
12378,19,Webinar,Manufacturing,Mid-Market,2025-09-20,0
12379,12,Organic Search,Retail,SMB,2025-12-07,0
12380,4,Organic Search,Retail,Mid-Market,2025-11-04,0
12381,16,Cold Call,Healthcare,SMB,2025-03-24,0
12382,11,Organic Search,Healthcare,Mid-Market,2025-07-12,0
12383,4,Paid Social,Manufacturing,Enterprise,2025-03-18,0
12384,17,Organic Search,Healthcare,Mid-Market,2025-12-14,0
12385,8,Webinar,Retail,SMB,2025-07-27,0
12386,14,Paid Social,Retail,SMB,2025-10-11,0
12387,2,Webinar,Finance,SMB,2025-05-11,0
12388,11,Webinar,Tech,Mid-Market,2025-09-19,0
12389,11,Webinar,Tech,SMB,2025-03-03,0
12390,6,Cold Call,Healthcare,Mid-Market,2025-02-20,0
12391,14,Webinar,Manufacturing,SMB,2025-04-09,0
12392,10,Referral,Tech,SMB,2025-07-26,0
12393,8,Organic Search,Tech,Mid-Market,2025-04-28,0
12394,7,Webinar,Retail,Enterprise,2025-10-11,0
12395,8,Paid Social,Healthcare,SMB,2025-11-10,0
12396,8,Organic Search,Manufacturing,Mid-Market,2025-09-15,0
12397,2,Webinar,Finance,Mid-Market,2025-02-24,0
12398,16,Cold Call,Manufacturing,Enterprise,2025-01-14,1
12399,9,Webinar,Healthcare,Mid-Market,2025-02-14,0
12400,13,Webinar,Manufacturing,SMB,2025-09-18,0
12401,12,Paid Social,Tech,Enterprise,2025-06-01,0
12402,17,Organic Search,Manufacturing,SMB,2025-01-11,0
12403,2,Referral,Healthcare,SMB,2025-04-16,1
12404,13,Cold Call,Manufacturing,Mid-Market,2025-10-19,0
12405,1,Organic Search,Healthcare,SMB,2025-11-01,0
12406,19,Organic Search,Tech,Mid-Market,2025-06-13,0
12407,11,Organic Search,Retail,SMB,2025-04-02,0
12408,5,Cold Call,Manufacturing,Mid-Market,2025-12-29,0
12409,1,Organic Search,Tech,Enterprise,2025-05-15,1
12410,20,Organic Search,Retail,Enterprise,2025-06-05,0
12411,13,Cold Call,Tech,SMB,2025-07-20,0
12412,8,Organic Search,Retail,SMB,2025-02-07,0
12413,6,Organic Search,Retail,SMB,2025-02-13,0
12414,17,Webinar,Finance,SMB,2025-10-03,0
12415,12,Referral,Retail,SMB,2025-04-05,0
12416,1,Paid Social,Retail,Mid-Market,2025-01-22,0
12417,3,Webinar,Tech,Enterprise,2025-04-20,1
12418,14,Organic Search,Healthcare,Enterprise,2025-01-14,0
12419,8,Cold Call,Retail,SMB,2025-07-10,0
12420,11,Paid Social,Retail,Mid-Market,2025-04-17,0
12421,14,Webinar,Healthcare,Enterprise,2025-03-12,0
12422,8,Paid Social,Retail,Mid-Market,2025-02-02,0
12423,3,Organic Search,Manufacturing,SMB,2025-06-21,0
12424,7,Cold Call,Manufacturing,Mid-Market,2025-11-17,1
12425,19,Referral,Tech,SMB,2025-10-02,0
12426,4,Cold Call,Finance,SMB,2025-06-10,0
12427,16,Referral,Manufacturing,Mid-Market,2025-08-10,0
12428,13,Paid Social,Manufacturing,SMB,2025-04-01,0
12429,20,Webinar,Retail,Mid-Market,2025-02-15,0
12430,19,Cold Call,Retail,Mid-Market,2025-12-19,0
12431,5,Organic Search,Manufacturing,SMB,2025-05-25,0
12432,5,Webinar,Manufacturing,SMB,2025-03-19,0
12433,20,Webinar,Retail,SMB,2025-05-16,0
12434,4,Webinar,Healthcare,SMB,2025-12-02,0
12435,2,Cold Call,Manufacturing,Enterprise,2025-11-29,0
12436,13,Referral,Finance,Mid-Market,2025-02-17,0
12437,16,Webinar,Healthcare,SMB,2025-12-21,0
12438,2,Organic Search,Finance,SMB,2025-12-02,1
12439,19,Webinar,Finance,SMB,2025-02-15,0
12440,17,Organic Search,Tech,SMB,2025-10-27,0
12441,5,Organic Search,Retail,Mid-Market,2025-08-15,0
12442,18,Organic Search,Finance,SMB,2025-04-25,0
12443,18,Cold Call,Manufacturing,Mid-Market,2025-02-03,0
12444,8,Organic Search,Manufacturing,Mid-Market,2025-12-21,1
12445,15,Organic Search,Healthcare,SMB,2025-08-17,1
12446,13,Cold Call,Manufacturing,Mid-Market,2025-02-24,0
12447,13,Paid Social,Manufacturing,SMB,2025-01-31,0
12448,16,Webinar,Tech,SMB,2025-10-09,0
12449,20,Organic Search,Finance,Mid-Market,2025-03-18,1
12450,13,Organic Search,Retail,SMB,2025-09-17,0
12451,20,Organic Search,Healthcare,SMB,2025-06-02,0
12452,2,Cold Call,Tech,SMB,2025-11-21,0
12453,3,Paid Social,Finance,SMB,2025-07-17,0
12454,15,Paid Social,Finance,Mid-Market,2025-09-06,0
12455,19,Paid Social,Manufacturing,Mid-Market,2025-08-20,0
12456,13,Webinar,Manufacturing,SMB,2025-01-15,0
12457,5,Organic Search,Healthcare,SMB,2025-04-04,0
12458,6,Cold Call,Retail,SMB,2025-09-26,0
12459,14,Organic Search,Manufacturing,SMB,2025-05-21,0
12460,4,Organic Search,Retail,Mid-Market,2025-09-09,0
12461,19,Organic Search,Manufacturing,SMB,2025-12-04,1
12462,7,Paid Social,Retail,Mid-Market,2025-04-06,0
12463,4,Paid Social,Manufacturing,SMB,2025-05-01,0
12464,2,Webinar,Manufacturing,Mid-Market,2025-04-18,0
12465,7,Webinar,Manufacturing,SMB,2025-03-29,0
12466,3,Cold Call,Manufacturing,SMB,2025-06-18,0
12467,15,Organic Search,Retail,Enterprise,2025-04-11,0
12468,1,Webinar,Tech,Enterprise,2025-11-28,1
12469,2,Webinar,Healthcare,Mid-Market,2025-08-31,0
12470,10,Webinar,Tech,Enterprise,2025-09-22,0
12471,16,Organic Search,Retail,Mid-Market,2025-10-26,0
12472,15,Webinar,Healthcare,Enterprise,2025-08-09,0
12473,15,Webinar,Manufacturing,Mid-Market,2025-01-11,0
12474,14,Cold Call,Tech,Mid-Market,2025-05-27,0
12475,14,Webinar,Healthcare,SMB,2025-05-14,0
12476,6,Webinar,Tech,Mid-Market,2025-09-04,0
12477,14,Cold Call,Retail,Mid-Market,2025-01-08,0
12478,17,Webinar,Healthcare,Enterprise,2025-03-10,0
12479,18,Webinar,Manufacturing,SMB,2025-05-26,0
12480,20,Webinar,Finance,Enterprise,2025-05-30,0
12481,19,Webinar,Manufacturing,Enterprise,2025-06-06,0
12482,17,Cold Call,Finance,SMB,2025-03-09,0
12483,16,Organic Search,Manufacturing,SMB,2025-11-16,1
12484,8,Organic Search,Retail,SMB,2025-10-04,0
12485,7,Webinar,Healthcare,Mid-Market,2025-10-11,0
12486,20,Paid Social,Tech,Mid-Market,2025-03-14,1
12487,12,Paid Social,Manufacturing,Enterprise,2025-08-02,1
12488,9,Paid Social,Finance,SMB,2025-05-02,0
12489,14,Organic Search,Healthcare,SMB,2025-12-21,0
12490,20,Cold Call,Tech,SMB,2025-07-29,0
12491,1,Webinar,Finance,SMB,2025-08-01,1
12492,10,Organic Search,Finance,Enterprise,2025-01-29,0
12493,17,Referral,Healthcare,Mid-Market,2025-07-09,0
12494,17,Referral,Retail,SMB,2025-02-07,0
12495,17,Cold Call,Retail,SMB,2025-12-24,0
12496,4,Paid Social,Retail,SMB,2025-01-04,0
12497,17,Webinar,Healthcare,Enterprise,2025-08-02,1
12498,18,Paid Social,Finance,SMB,2025-07-04,0
12499,20,Paid Social,Healthcare,SMB,2025-12-24,0
12500,2,Cold Call,Retail,SMB,2025-05-01,0
12501,8,Webinar,Manufacturing,Enterprise,2025-03-17,0
12502,13,Cold Call,Healthcare,SMB,2025-06-04,1
12503,20,Referral,Manufacturing,Enterprise,2025-04-14,0
12504,15,Paid Social,Retail,SMB,2025-11-19,0
12505,20,Organic Search,Healthcare,Mid-Market,2025-04-18,0
12506,9,Organic Search,Healthcare,SMB,2025-02-10,0
12507,3,Organic Search,Manufacturing,Enterprise,2025-08-02,1
12508,3,Organic Search,Tech,SMB,2025-09-14,1
12509,2,Cold Call,Manufacturing,Enterprise,2025-05-27,0
12510,1,Organic Search,Retail,SMB,2025-10-14,0
12511,14,Webinar,Manufacturing,SMB,2025-09-24,0
12512,17,Webinar,Tech,SMB,2025-02-11,1
12513,13,Paid Social,Retail,SMB,2025-01-07,0
12514,19,Paid Social,Healthcare,SMB,2025-08-08,0
12515,15,Paid Social,Healthcare,SMB,2025-10-22,0
12516,14,Cold Call,Tech,SMB,2025-12-01,0
12517,2,Cold Call,Retail,SMB,2025-12-23,0
12518,7,Paid Social,Retail,SMB,2025-12-01,0
12519,17,Paid Social,Healthcare,Mid-Market,2025-10-23,0
12520,18,Cold Call,Manufacturing,Mid-Market,2025-06-17,0
12521,6,Cold Call,Manufacturing,Enterprise,2025-10-31,0
12522,8,Referral,Retail,SMB,2025-02-16,0
12523,2,Webinar,Tech,SMB,2025-05-03,0
12524,1,Webinar,Tech,SMB,2025-10-12,0
12525,16,Paid Social,Healthcare,SMB,2025-03-27,0
12526,7,Webinar,Finance,SMB,2025-04-30,0
12527,11,Paid Social,Tech,Enterprise,2025-05-11,0
12528,15,Webinar,Finance,Mid-Market,2025-08-11,0
12529,13,Webinar,Manufacturing,Mid-Market,2025-08-17,0
12530,2,Organic Search,Healthcare,Mid-Market,2025-09-18,0
12531,14,Organic Search,Manufacturing,SMB,2025-08-12,0
12532,6,Paid Social,Tech,Enterprise,2025-02-21,0
12533,9,Organic Search,Manufacturing,Mid-Market,2025-04-13,0
12534,7,Referral,Retail,SMB,2025-06-22,0
12535,18,Referral,Manufacturing,Mid-Market,2025-11-03,0
12536,9,Paid Social,Finance,SMB,2025-04-24,0
12537,4,Paid Social,Finance,SMB,2025-09-27,0
12538,9,Cold Call,Manufacturing,SMB,2025-08-25,0
